Diện tích,Mức giá,Số tầng,Số phòng ngủ,Số toilet,Latitude,Longitude,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Pháp lý,Nội thất
95 m²,"6,4 tỷ",3 tầng,5 phòng,5 phòng,16.0299034118652,108.240165710449,5 m,"7,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"7,9 tỷ",2 tầng,4 phòng,3 phòng,16.0239208799678,108.212491001474,5 m,"10,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"4,5 tỷ",2 tầng,3 phòng,3 phòng,16.007947097615,108.214329907188,,,,,Sổ đỏ/ Sổ hồng,
108 m²,"15,9 tỷ",3 tầng,6 phòng,7 phòng,16.0883827209473,108.228889465332,6 m,15 m,Đông - Nam,Đông - Bắc,Sổ đỏ/ Sổ hồng,
170 m²,Thỏa thuận,,,,16.0295865,108.2196866,18 m,,,,,
"111,1 m²","19,1 tỷ",6 tầng,15 phòng,6 phòng,16.05078125,108.232902526855,5 m,25 m,Tây - Bắc,Đông - Nam,Hợp đồng mua bán,Không nội thất.
75 m²,"7,59 tỷ",2 tầng,3 phòng,2 phòng,16.058443419112,108.213274922735,"4,3 m","15,5 m",Đông,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ
176 m²,14 tỷ,5 tầng,16 phòng,17 phòng,16.0558376,108.2449005,"9,8 m",5 m,Đông,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ.
105 m²,Thỏa thuận,3 tầng,3 phòng,3 phòng,16.0600972,108.2128406,"4,5 m",33 m,Tây - Bắc,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
"60,8 m²",5 tỷ,3 tầng,3 phòng,3 phòng,16.043896808742,108.219054184297,4 m,"7,5 m",Đông - Nam,Tây - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
110 m²,"8,5 tỷ",3 tầng,4 phòng,3 phòng,16.0378645042108,108.21457882879,10 m,"5,5 m",Tây - Nam,,Sổ đỏ/ Sổ hồng,
450 m²,20 tỷ,2 tầng,1 phòng,1 phòng,15.9926319122314,108.269371032715,,,,,Đang chờ sổ,Đầy đủ.
590 m²,25 tỷ,2 tầng,4 phòng,4 phòng,16.0170230865479,108.260246276855,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
50 m²,"4,15 tỷ",3 tầng,3 phòng,3 phòng,16.0820699728929,108.214378657228,"5,5 m",3 m,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ full nội thất cao cấp.
121 m²,"4,6 tỷ",1 tầng,3 phòng,3 phòng,16.080386903686,108.21083723415,5 m,3 m,Bắc,,Sổ đỏ/ Sổ hồng,Cơ bản Cửa 100% gỗ xịn xò.
133 m²,"13,5 tỷ",4 tầng,19 phòng,19 phòng,16.077385,108.174609,5 m,33 m,Đông - Bắc,,Sổ đỏ/ Sổ hồng,
"732,9 m²",48 triệu/m²,2 tầng,4 phòng,4 phòng,16.0170230865479,108.260246276855,16 m,"7,5 m",Đông,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ
300 m²,Thỏa thuận,3 tầng,4 phòng,5 phòng,16.0435066223145,108.248374938965,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
70 m²,"4,9 tỷ",2 tầng,3 phòng,3 phòng,16.0318909,108.2319775,,"5,5 m",,,,
100 m²,Thỏa thuận,3 tầng,5 phòng,6 phòng,16.0338942228777,108.217554863309,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ.
108 m²,"11,5 tỷ",3 tầng,4 phòng,5 phòng,16.0337216880613,108.213905465226,6 m,"7,5 m",Đông,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ.
123 m²,Thỏa thuận,2 tầng,4 phòng,5 phòng,16.0497542714974,108.220832945232,"7,1 m","10,5 m",,,Sổ đỏ/ Sổ hồng,Cơ bản.
100 m²,Thỏa thuận,3 tầng,4 phòng,4 phòng,16.0499406165318,108.215008585637,5 m,6 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
90 m²,Thỏa thuận,3 tầng,5 phòng,5 phòng,16.0845627273422,108.210910513394,5 m,"7,5 m",,,"Sổ đỏ chính chủ, pháp lý rõ ràng cc ngay.",Đầy đủ
125 m²,"18,5 tỷ",5 tầng,11 phòng,11 phòng,16.0804041,108.2109481,5 m,33 m,,,Sổ đỏ/ Sổ hồng,
52 m²,"3,05 tỷ",2 tầng,3 phòng,2 phòng,16.0703146,108.1850829,5 m,"3,5 m",Tây,,Sổ đỏ/ Sổ hồng,Đầy đủ
105 m²,"8,2 tỷ",3 tầng,4 phòng,4 phòng,16.0557822873408,108.166127227501,5 m,75 m,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng.,Đầy đủ
300 m²,Thỏa thuận,3 tầng,4 phòng,4 phòng,15.9918308258057,108.261306762695,15 m,30 m,Tây - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng.,
300 m²,Thỏa thuận,3 tầng,4 phòng,4 phòng,15.9918308258057,108.261306762695,15 m,,Nam,Đông,Sổ đỏ/ Sổ hồng,
300 m²,Thỏa thuận,3 tầng,4 phòng,4 phòng,15.9918308258057,108.261306762695,15 m,,,,Sổ đỏ/ Sổ hồng.,
139 m²,18 tỷ,,,,16.0498317025004,108.240923376622,"6,3 m","7,5 m",Đông,Đông,Sổ đỏ/ Sổ hồng,Cơ bản
"118,9 m²",21 tỷ,,,,16.0549726269198,108.241845854526,"5,2 m",,,,Sổ đỏ/ Sổ hồng,
"82,5 m²","6,1 tỷ",3 tầng,3 phòng,2 phòng,16.0381303308534,108.215553814449,5 m,,Tây,,,
80 m²,Thỏa thuận,3 tầng,3 phòng,6 phòng,16.0866034,108.2185229,4 m,"7,5 m",Tây - Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ
"124,1 m²",46 triệu/m²,2 tầng,11 phòng,11 phòng,16.0448322,108.2163965,,5 m,Đông,Đông,Sổ đỏ/ Sổ hồng,Cơ bản.
104 m²,"7,9 tỷ",3 tầng,4 phòng,3 phòng,16.0379453989341,108.211565189873,5 m,"5,5 m",,,Sổ đỏ/ Sổ hồng,
81 m²,196 triệu/m²,6 tầng,12 phòng,12 phòng,16.0715153844424,108.241108172362,"4,5 m","7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
99 m²,"9,8 tỷ",,,,,,,,,,,
76 m²,"7,25 tỷ",4 tầng,3 phòng,5 phòng,16.0329946790347,108.216740432261,5 m,"5,5 m",Đông,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ
70 m²,"3,9 tỷ",2 tầng,2 phòng,2 phòng,16.0792406,108.2149453,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
108 m²,"18,5 tỷ",3 tầng,8 phòng,6 phòng,16.0834926,108.2288722,,"10,5 m",,,,
900 m²,250 tỷ,,,,16.0574731,108.2465536,30 m,,,,,
36 m²,"2,8 tỷ",3 tầng,5 phòng,3 phòng,16.0705138256118,108.185495659063,5 m,6 m,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Cơ bản
108 m²,8 tỷ,4 tầng,,,16.0394963442955,108.217230797326,,"7,5 m",Bắc,,,
105 m²,29 tỷ,4 tầng,4 phòng,5 phòng,16.0607819,108.2168365,"4,5 m",,,,,
56 m²,"4,15 tỷ",3 tầng,3 phòng,4 phòng,16.0725918134925,108.207163901943,5 m,"2,5 m",Đông,,Sổ đỏ/ Sổ hồng,
700 m²,200 tỷ,,,,16.0574731,108.2465536,,,,,,
770 m²,270 tỷ,19 tầng,,,16.0539125,108.2464215,,,,,,
58 m²,4 tỷ,2 tầng,2 phòng,2 phòng,16.0884890219538,108.21716978926,5 m,6 m,Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
800 m²,Thỏa thuận,19 tầng,,,16.0491979,108.2449953,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
67 m²,"4,1 tỷ",2 tầng,,,16.0792406,108.2149453,"4,5 m","4,5 m",,,,
60 m²,Thỏa thuận,3 tầng,6 phòng,6 phòng,16.0507073,108.2441582,"5,01 m",,Tây,,Sổ đỏ/ Sổ hồng,Đầy đủ
"96,3 m²",20 tỷ,,,,16.0552960780659,108.241836752632,5 m,"10,5 m",Nam,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,8 tỷ,3 tầng,3 phòng,3 phòng,16.0327041548067,108.22894027313,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
30 m²,"2,25 tỷ",2 tầng,2 phòng,2 phòng,16.0656407002744,108.199218660784,4 m,,Tây,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ
105 m²,"22,5 tỷ",8 tầng,15 phòng,15 phòng,16.0689254,108.237559,,"7,5 m",,,,"Giấy phép đầy đủ, thang máy ngập khẩu Đức, full nội thất cao cấp."
81 m²,"11,5 tỷ",4 tầng,4 phòng,4 phòng,16.0609189792214,108.209983798092,,"5,5 m",Nam,,Sổ đỏ/ Sổ hồng,
200 m²,"7,5 tỷ",3 tầng,4 phòng,3 phòng,15.9905369335682,108.266733210146,,,,,Sổ đỏ/ Sổ hồng,
108 m²,32 tỷ,,,,16.0883827209473,108.228889465332,6 m,10 m,Đông,Đông,Hợp đồng mua bán,Không nội thất
"103,5 m²","7,7 tỷ",,,,16.0518128,108.2388501,"4,5 m","5,5 m",Đông,,Sổ đỏ/ Sổ hồng,
"99,58 m²","8,7 tỷ",2 tầng,3 phòng,3 phòng,16.0527488,108.2412426,,7 m,Tây - Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ
49 m²,"5,1 tỷ",3 tầng,4 phòng,3 phòng,16.0709747825992,108.209512209401,4 m,10 m,Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ
133 m²,Thỏa thuận,3 tầng,3 phòng,,16.0458207171514,108.239077365001,,,,,Sổ đỏ/ Sổ hồng,Full.
50 m²,"8,3 tỷ",4 tầng,3 phòng,4 phòng,16.0761286048406,108.220108398575,3 m,"10,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
"79,7 m²","7,5 tỷ",2 tầng,2 phòng,2 phòng,16.0754104,108.2182792,"4,5 m","5,5 m",Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản.
204 m²,23 tỷ,3 tầng,4 phòng,4 phòng,16.0430209,108.2215375,"7,7 m","10,5 m",Đông,Đông,Sổ đỏ/ Sổ hồng.,Cơ bản.
150 m²,"16,5 tỷ",3 tầng,5 phòng,5 phòng,16.0305282,108.227732,"6,5 m","7,5 m",Nam,Tây - Nam,,
90 m²,"5,3 tỷ",3 tầng,3 phòng,3 phòng,16.0786987,108.1576626,5 m,"5,5 m",Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
"133,3 m²","6,5 tỷ",2 tầng,3 phòng,3 phòng,16.0004463195801,108.233360290527,,,Tây - Bắc,,Có sổ.,
80 m²,"4,95 tỷ",3 tầng,3 phòng,3 phòng,16.0715606,108.2125613,"3,5 m",3 m,Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
70 m²,"6,45 tỷ",2 tầng,2 phòng,2 phòng,16.0607732,108.2374632,5 m,"5,5 m",,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
"163,8 m²","13,5 tỷ",3 tầng,3 phòng,3 phòng,16.0663706080044,108.237003460707,,"10,5 m",Nam,,Có sổ hồng,
150 m²,"10,1 tỷ",3 tầng,7 phòng,4 phòng,16.052465557264,108.217818972411,6 m,5 m,Đông - Nam,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
137 m²,"5,5 tỷ",3 tầng,4 phòng,5 phòng,16.0544714,108.1834194,8 m,,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
114 m²,10 tỷ,3 tầng,3 phòng,3 phòng,16.0829084,108.2140258,6 m,,Tây - Bắc,,Sổ đỏ/ Sổ hồng,
"112,5 m²","18,5 tỷ",6 tầng,21 phòng,22 phòng,16.0671719,108.2443389,"4,5 m",15 m,Tây,,Sổ đỏ/ Sổ hồng,Đầy đủ
180 m²,"21,5 tỷ",3 tầng,4 phòng,3 phòng,16.0718415908897,108.201351417818,9 m,"10,5 m",Tây,,Sổ đỏ/ Sổ hồng,Đầy đủ
162 m²,60 tỷ,10 tầng,26 phòng,26 phòng,16.0539125,108.2464215,,,,,Sổ đỏ/ Sổ hồng,
164 m²,25 tỷ,6 tầng,15 phòng,16 phòng,16.0490056,108.2414715,8 m,"5,5 m",,,Sổ đỏ/ Sổ hồng.,
82 m²,"6,8 tỷ",3 tầng,,,16.0434249516457,108.209214241949,"6,5 m","5,5 m",Tây - Nam,,Sổ đỏ/ Sổ hồng,
100 m²,"5,6 tỷ",3 tầng,4 phòng,3 phòng,16.0173233704538,108.208417762346,"5,5 m","7,5 m",Tây - Bắc,,Sổ đỏ/ Sổ hồng.,
88 m²,Thỏa thuận,2 tầng,3 phòng,2 phòng,16.026081,108.2491421,5 m,48 m,Đông,Đông,Sổ đỏ/ Sổ hồng,Đầy đủ
104 m²,"9,5 tỷ",1 tầng,3 phòng,2 phòng,16.0605816703656,108.242984620951,6 m,7 m,,,Sổ đỏ/ Sổ hồng,Cơ bản
108 m²,15 tỷ,5 tầng,6 phòng,5 phòng,16.0883827209473,108.228889465332,6 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
52 m²,"2,05 tỷ",1 tầng,2 phòng,1 phòng,16.0110171,108.1960655,4 m,6 m,Đông - Nam,,Sổ đỏ/ Sổ hồng,
80 m²,16 tỷ,5 tầng,9 phòng,10 phòng,16.048371673756,108.238115099511,5 m,"5,5 m",,,Sổ đỏ/ Sổ hồng,Cơ bản
100 m²,"4,65 tỷ",2 tầng,3 phòng,2 phòng,16.0057750758151,108.223745416644,5 m,"7,5 m",Đông - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
101 m²,"10,8 tỷ",2 tầng,3 phòng,3 phòng,16.0483916232114,108.235913727191,5 m,"10,5 m",Tây - Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ
116 m²,"6,5 tỷ",,3 phòng,2 phòng,16.0422937,108.2460174,7 m,6 m,,,,
"62,5 m²","3,65 tỷ",,2 phòng,2 phòng,16.045566681881,108.239643653011,5 m,5 m,,,Sổ đỏ/ Sổ hồng,
56 m²,"4,15 tỷ",3 tầng,3 phòng,4 phòng,16.0722851214401,108.207266955461,"5,9 m",,,,Sổ đỏ/ Sổ hồng,Đầy đủ
50 m²,"3,55 tỷ",3 tầng,3 phòng,3 phòng,16.0633358677618,108.236221762869,,,,,Sổ đỏ/ Sổ hồng,Cơ bản
77 m²,"4,95 tỷ",2 tầng,3 phòng,2 phòng,16.0415970007532,108.218060931896,"4,5 m","5,5 m",,,Sổ đỏ/ Sổ hồng.,Cơ bản.
122 m²,41 tỷ,10 tầng,28 phòng,,16.0520635489896,108.245511354142,7 m,15 m,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"4,7 tỷ",3 tầng,3 phòng,3 phòng,16.0172681,108.2569285,5 m,"7,5 m",Tây - Bắc,,,
"130,5 m²","3,9 tỷ",,2 phòng,,16.0297297,108.2456057,"4,3 m",,Tây - Nam,,,
93 m²,"8,5 tỷ",2 tầng,3 phòng,2 phòng,16.0481084502402,108.246788479767,4 m,"5,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
250 m²,37 tỷ,3 tầng,,,16.0644493103027,108.233322143555,10 m,"10,5 m",,,,
250 m²,Thỏa thuận,3 tầng,,,16.0644493103027,108.233322143555,10 m,,,,,
250 m²,35 tỷ,,,,16.0558757781982,108.230522155762,,,,,,
95 m²,7 tỷ,3 tầng,4 phòng,3 phòng,16.0299034118652,108.240165710449,5 m,"11,5 m",Đông - Bắc,Đông - Bắc,Sổ đỏ/ Sổ hồng,Cơ bản
55 m²,"2,6 tỷ",2 tầng,2 phòng,2 phòng,16.0722079352688,108.207221247799,"9,5 m",,,,Sổ đỏ/ Sổ hồng.,
123 m²,11 tỷ,2 tầng,3 phòng,3 phòng,16.0793647,108.2336744,5 m,,,,Sổ đỏ/ Sổ hồng,Cơ bản
80 m²,"9,9 tỷ",4 tầng,4 phòng,4 phòng,16.0561376,108.2187248,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
"56,6 m²","4,98 tỷ",3 tầng,5 phòng,5 phòng,16.0527488,108.2412426,"3,5 m",,,,Sổ đỏ/ Sổ hồng,Đầy đủ
98 m²,20 tỷ,7 tầng,14 phòng,14 phòng,16.047857,108.2430689,"7,5 m",,,,Sổ đỏ/ Sổ hồng,Đầy đủ
106 m²,"3,9 tỷ",3 tầng,3 phòng,4 phòng,16.0748802,108.2106104,5 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
92 m²,6 tỷ,1 tầng,3 phòng,2 phòng,16.0415013619845,108.245054696371,"5,8 m",,,,Sổ đỏ/ Sổ hồng,Cơ bản
75 m²,"3,05 tỷ",1 tầng,3 phòng,3 phòng,16.0517052,108.1752355,5 m,5 m,Tây - Bắc,Tây - Bắc,Sổ hồng,Đầy đủ
"50,4 m²","3,6 tỷ",3 tầng,3 phòng,3 phòng,16.0696395159043,108.210713649672,"4,72 m",3 m,,,Sổ đỏ/ Sổ hồng.,Đầy đủ
114 m²,"10,8 tỷ",3 tầng,,,16.031255,108.2162467,"6,5 m",,,,,
125 m²,"4,65 tỷ",2 tầng,3 phòng,2 phòng,15.9963950197062,108.21306950455,5 m,"10,5 m",Nam,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ.
300 m²,58 triệu/m²,,,,16.0173435211182,108.241027832031,5 m,,Tây - Nam,,,
90 m²,"3,39 tỷ",2 tầng,3 phòng,3 phòng,15.9916005,108.2036656,6 m,"5,5 m",Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng.,Đầy đủ
100 m²,"4,5 tỷ",2 tầng,3 phòng,2 phòng,15.9846747,108.2139598,5 m,"10,5 m",Tây,Tây,Sổ đỏ/ Sổ hồng.,Không nội thất.
90 m²,"15,8 tỷ",7 tầng,13 phòng,13 phòng,16.0874635724653,108.247033086858,,,,,,"Tivi, máy giặt, tủ lạnh, điều hoà, quạt trần..."
85 m²,Thỏa thuận,2 tầng,3 phòng,2 phòng,16.0550074911828,108.241793067924,"5,5 m",6 m,,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
100 m²,8 tỷ,3 tầng,4 phòng,4 phòng,16.0326864865054,108.229202320789,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng.,Đầy đủ.
115 m²,"6,9 tỷ",3 tầng,5 phòng,,16.0299034118652,108.240165710449,,,,,,
70 m²,7 tỷ,3 tầng,3 phòng,3 phòng,16.0338273860785,108.221016882634,5 m,"5,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
48 m²,5 tỷ,5 tầng,,,16.0692062711062,108.176856675752,,"5,5 m",,,Sổ đỏ/ Sổ hồng,Cơ bản
66 m²,"2,65 tỷ",2 tầng,2 phòng,2 phòng,16.0761896034707,108.218680979104,,"2,5 m",,,Sổ đỏ/ Sổ hồng.,Cơ bản.
100 m²,"6,2 tỷ",2 tầng,2 phòng,2 phòng,16.0579760471646,108.238843350617,45 m,55 m,Nam,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
80 m²,"8,5 tỷ",4 tầng,6 phòng,5 phòng,16.0610729077477,108.237436823443,5 m,55 m,Tây,Tây,Sổ đỏ/ Sổ hồng,Đầy đủ.
70 m²,"8,5 tỷ",2 tầng,3 phòng,2 phòng,16.0492515856349,108.240316899122,5 m,55 m,Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng,Đầy đủ.
300 m²,46 tỷ,3 tầng,,,16.0572756,108.2453386,15 m,,Tây - Nam,,,
"150,6 m²","16,5 tỷ",,,,16.0305282,108.227732,,,,,,
100 m²,"5,5 tỷ",3 tầng,3 phòng,3 phòng,16.0145637031495,108.221968908759,5 m,"7,5 m",Tây - Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ
98 m²,20 tỷ,7 tầng,14 phòng,16 phòng,16.0478377779125,108.243025960407,7 m,5 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
280 m²,"2,95 tỷ",2 tầng,3 phòng,2 phòng,15.9673204408021,108.211343037584,"7,9 m",5 m,Tây - Nam,,Sổ đỏ/ Sổ hồng,Cơ bản
100 m²,8 tỷ,3 tầng,3 phòng,4 phòng,16.032675764141,108.229205541978,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
"85,3 m²","14,2 tỷ",3 tầng,4 phòng,4 phòng,16.0523269,108.2177412,"5,82 m",,,,Sổ đỏ/ Sổ hồng,Cơ bản
125 m²,"16,2 tỷ",4 tầng,10 phòng,10 phòng,16.0384103,108.2102949,5 m,33 m,Tây,Tây,Sổ đỏ/ Sổ hồng.,
95 m²,"7,7 tỷ",3 tầng,3 phòng,3 phòng,16.0359406127844,108.210358126766,5 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
76 m²,"7,25 tỷ",4 tầng,5 phòng,5 phòng,16.0336710572646,108.215481962045,5 m,"5,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
536 m²,"23,5 tỷ",,,,16.0955088,108.2449502,10 m,33 m,Tây,Tây,Sổ đỏ/ Sổ hồng.,
100 m²,"6,6 tỷ",3 tầng,4 phòng,3 phòng,16.015990481516,108.209452337587,5 m,"10,5 m",,,Sổ đỏ/ Sổ hồng,
90 m²,"4,6 tỷ",2 tầng,3 phòng,2 phòng,16.0288649326768,108.243206585901,"4,5 m","5,5 m",,,Sổ đỏ/ Sổ hồng,Cơ bản
91 m²,Thỏa thuận,2 tầng,,,16.0547294,108.2409928,,,,,Sổ đỏ/ Sổ hồng,
108 m²,4 tỷ,,,,15.9832468032837,108.252090454102,,"9,5 m",Đông,,Sổ đỏ/ Sổ hồng,Cơ bản
"85,1 m²",12 tỷ,3 tầng,4 phòng,4 phòng,16.0383974543673,108.210473427542,4 m,35 m,,,Sổ đỏ/ Sổ hồng,Đầy đủ
90 m²,"15,8 tỷ",8 tầng,13 phòng,13 phòng,16.0877742443529,108.247303318447,"4,5 m","7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
108 m²,5 tỷ,,,,15.9832468032837,108.252090454102,6 m,,Tây,,,
90 m²,"4,1 tỷ",,2 phòng,2 phòng,15.9832468032837,108.252090454102,6 m,"9,5 m",Tây,Tây,Sổ đỏ/ Sổ hồng,Không nội thất.
56 m²,"4,6 tỷ",3 tầng,3 phòng,3 phòng,16.0383890078777,108.209828164879,4 m,5 m,,,Sổ đỏ/ Sổ hồng,Cơ bản
120 m²,"11,6 tỷ",4 tầng,6 phòng,9 phòng,16.033109664917,108.224235534668,6 m,15 m,Bắc,Bắc,Sổ đỏ/ Sổ hồng.,Không nội thất.
81 m²,"6,05 tỷ",3 tầng,3 phòng,3 phòng,16.0220265403134,108.214902191319,"4,5 m","10,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất.
44 m²,"1,97 tỷ",2 tầng,2 phòng,2 phòng,16.0543979103765,108.18300267301,,,,,Sổ đỏ/ Sổ hồng.,
96 m²,"5,8 tỷ",2 tầng,3 phòng,2 phòng,16.0379917876566,108.237723699657,,"5,5 m",Tây - Bắc,,Sổ đỏ/ Sổ hồng,Cơ bản
95 m²,"7,7 tỷ",3 tầng,3 phòng,3 phòng,16.0353344912771,108.210448580514,"7,5 m","7,5 m",,,Sổ đỏ/ Sổ hồng,Cơ bản
122 m²,"3,5 tỷ",1 tầng,4 phòng,2 phòng,16.1029619,108.1368179,,,Đông - Nam,,Sổ đỏ/ Sổ hồng,Cơ bản
108 m²,"4,8 tỷ",4 tầng,3 phòng,3 phòng,15.9832468032837,108.252090454102,6 m,"9,5 m",Đông,Đông,Sổ đỏ/ Sổ hồng.,
100 m²,"7,8 tỷ",4 tầng,7 phòng,4 phòng,16.0483964155864,108.236471667774,5 m,"5,5 m",Đông,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
81 m²,"11,9 tỷ",3 tầng,5 phòng,3 phòng,16.0346887556163,108.21867354984,,"10,5 m",Tây - Nam,,,
100 m²,"6,2 tỷ",3 tầng,3 phòng,4 phòng,16.0172238,108.2311152,,"7,5 m",Tây - Nam,,,
68 m²,"5,6 tỷ",3 tầng,4 phòng,5 phòng,16.0200276222054,108.204751025116,6 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Cơ bản
73 m²,"7,55 tỷ",2 tầng,3 phòng,2 phòng,16.0583145584815,108.213400339867,"4,3 m",75 m,,,,
100 m²,"7,8 tỷ",4 tầng,7 phòng,4 phòng,16.0479785635771,108.236385362539,5 m,"5,5 m",Đông,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
91 m²,13 tỷ,5 tầng,7 phòng,7 phòng,16.0820019355624,108.244715726029,"5,5 m",6 m,Đông,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
122 m²,"15,5 tỷ",2 tầng,2 phòng,2 phòng,16.060012569142,108.243037568273,,5 m,,,Sổ đỏ/ Sổ hồng,
104 m²,"8,8 tỷ",2 tầng,3 phòng,3 phòng,16.0447665,108.2192025,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
138 m²,"13,79 tỷ",2 tầng,4 phòng,3 phòng,16.0448322,108.2163965,6 m,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.
103 m²,"15,5 tỷ",3 tầng,4 phòng,3 phòng,16.0468395004358,108.211481706271,,"7,5 m",Đông - Nam,,Sổ đỏ/ Sổ hồng,Đầy đủ
122 m²,"15,5 tỷ",2 tầng,3 phòng,2 phòng,16.0617021349345,108.245489566312,8 m,"7,5 m",,,Sổ đỏ/ Sổ hồng,Đầy đủ
110 m²,"8,49 tỷ",3 tầng,3 phòng,3 phòng,16.0413810909668,108.218075689348,"6,6 m",,,,Sổ đỏ/ Sổ hồng,
370 m²,28 tỷ,4 tầng,8 phòng,5 phòng,16.0178076582192,108.212180601012,14 m,6 m,Đông - Nam,Đông - Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"6,5 tỷ",3 tầng,4 phòng,4 phòng,16.0160012534001,108.20954187833,5 m,"10,5 m",Tây - Nam,Tây - Nam,Sổ đỏ/ Sổ hồng,Cơ bản
100 m²,"5,9 tỷ",3 tầng,4 phòng,4 phòng,15.9836654955905,108.211059637501,5 m,"7,5 m",Tây - Bắc,Tây - Bắc,Sổ đỏ/ Sổ hồng.,Đầy đủ.
300 m²,"28,8 tỷ",3 tầng,5 phòng,4 phòng,16.0435066223145,108.248374938965,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ
513 m²,26 tỷ,2 tầng,2 phòng,2 phòng,15.9720655377175,108.281580448151,15 m,"17,5 m",Đông,,Sổ đỏ/ Sổ hồng,Đầy đủ
513 m²,"26,3 tỷ",2 tầng,2 phòng,2 phòng,15.9926319122314,108.269371032715,15 m,"17,5 m",Đông,,Sổ đỏ/ Sổ hồng,Đầy đủ
106 m²,"7,7 tỷ",3 tầng,4 phòng,3 phòng,15.9929912115318,108.207234140336,5 m,15 m,Tây,Tây,Sổ đỏ/ Sổ hồng,Đầy đủ.
100 m²,12 tỷ,3 tầng,4 phòng,4 phòng,16.0644493103027,108.233322143555,5 m,,Tây,Tây,Sổ đỏ/ Sổ hồng,Đầy đủ
100 m²,"2,95 tỷ",1 tầng,2 phòng,1 phòng,15.9791196866867,108.213500606646,5 m,"5,5 m",Nam,Nam,Sổ đỏ/ Sổ hồng,Đầy đủ
