Address,Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude
" Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"," 4,29 tỷ ", 52 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,4,16.0751042,108.2073603
" Đường Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"," 3,3 tỷ ", 54 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,2,16.0718385,108.1883741
" Đường Phú Xuân 8, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 5,85 tỷ ", 75 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,3,16.0734017,108.1648473
" Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"," 2,6 tỷ ", 41 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,2,16.0751042,108.2073603
" Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"," 3,25 tỷ ", 52 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,2,16.0660304,108.182963
" Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 3,45 tỷ ", 70 m2,Đông Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,2,16.0608503,108.1882335
" Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 3,6 tỷ ", 70 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,3,16.0434474,108.2173735
" Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 4,1 tỷ ", 53 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,3,16.0638683,108.1919701
" Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 16,5 tỷ ", 121 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,7m,---,4,16.0638683,108.1919701
" Đường Bắc Sơn, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 6,2 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,16.0534817,108.1772408
" Đường Đỗ Quang, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng"," 8,9 tỷ ", 55 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,3,,
" Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"," 2,35 tỷ ", 56 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,7m,---,2,16.0660304,108.182963
" Đường Phú Lộc 1, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 4,95 tỷ ", 77 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",---,3,16.0751789,108.1679273
" Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu, Đà Nẵng"," 5,2 tỷ ", 60 m2,Tây,Nhà trong hẻm,---,4m,---,3,16.0602491,108.2136695
" Đường Đinh Tiên Hoàng, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"," 3,85 tỷ ", 50 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,16.0755129,108.210948
" Đường Nguyễn Văn Tạo, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 4,3 tỷ ", 85 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",---,2,16.0578647,108.1734117
" Đường Phạm Văn Nghị, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 4,29 tỷ ", 60 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,16.0565049,108.2093571
" Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 4,45 tỷ ", 66 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,16.0438995,108.2150564
" Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 3,55 tỷ ", 51 m2,Đông Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,16.0638683,108.1919701
" Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 2,75 tỷ ", 50 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,2,16.0608503,108.1882335
" Đường Bàu Hạc 1, Phường An Khê, Quận Thanh Khê, Đà Nẵng"," 2,95 tỷ ", 41 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,,
" Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 3,8 tỷ ", 70 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,16.0608503,108.1882335
" Đường Hùng Vương, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 2,68 tỷ ", 50 m2,Tây Nam,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,8m,---,2,16.0651121,108.2111701
" Đường Trần Cao Vân, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng"," 4,15 tỷ ", 51 m2,Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,16.0751042,108.2073603
" Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng"," 3,65 tỷ ", 51 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,16.0757672,108.2135372
" Đường Tiểu La, Phường Hòa Cường, Quận Hải Châu, Đà Nẵng"," 3,98 tỷ ", 50 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,---,3,16.0438995,108.2150564
" Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"," 4,5 tỷ ", 70 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,3,16.0562861,108.217152
" Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 3,55 tỷ ", 55 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,11m,2,16.0438995,108.2150564
" Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 3,6 tỷ ", 65 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,15m",16m,2,16.0608503,108.1882335
" Đường Nguyễn Tri Phương, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 4,4 tỷ ", 75 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,19m,1,16.0542218,108.2102399
" Đường Lê Độ, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 4,35 tỷ ", 70 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"5,08m",14m,3,16.0659138,108.20244
" Đường Điện Biên Phủ, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 4,1 tỷ ", 61 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,"16,25m",3,16.0658351,108.1905312
" Đường Nguyễn Hữu Thọ, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng", 4 tỷ , 75 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,15m,3,16.0524115,108.2090289
" Đường 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 4,25 tỷ ", 100 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,20m,2,,
" Đường Lê Cơ, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 4,3 tỷ ", 118 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,25m,1,16.0428759,108.2199186
" Đường Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 4,28 tỷ ", 85 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,20m,3,16.0564139,108.2085306
" Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu, Đà Nẵng"," 5,2 tỷ ", 60 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,"14,8m",3,16.0602491,108.2136695
" Đường Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 2,55 tỷ ", 54 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",12m,2,16.0638683,108.1919701
" Đường Bình An, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 4,3 tỷ ", 77 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",17m,1,16.037304,108.2170335
" Đường Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng"," 6,8 tỷ ", 83 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,4m","18,7m",3,16.0581242,108.2096926
" Đường Lý Tự Trọng, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng"," 5,6 tỷ ", 59 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"6,2m",11m,4,16.077247,108.2196748
" Đường Lê Đình Dương, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng"," 4,5 tỷ ", 55 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",12m,4,16.0618161,108.2189515
" Đường Lê Cơ, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 4,6 tỷ ", 55 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,6m",12m,3,16.0428759,108.2199186
" Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 3,8 tỷ ", 90 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,2m",21m,1,16.044107,108.2060114
" Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"," 5,15 tỷ ", 65 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",14m,3,16.0562861,108.217152
" Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 3,2 tỷ ", 96 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,6m",21m,1,16.0608503,108.1882335
" Đường Nguyễn Thành Hãn, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 2,75 tỷ ", 57 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",13m,1,16.043861,108.2044277
" Đường Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu, Đà Nẵng"," 4,15 tỷ ", 66 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,16m,2,16.0602491,108.2136695
" Đường Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 4,5 tỷ ", 75 m2,_,Nhà mặt tiền,---,4m,14m,2,16.034954,108.2198983
" Đường Trung Lương 7, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 3,7 tỷ ", 110 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,22m,2,15.9980558,108.213865
" Đường Đỗ Nhuận, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 4,7 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,3,16.0604933,108.1697773
" Đường Lê Đình Dương, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng"," 13,5 tỷ ", 67 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,2m",16m,3,16.0618161,108.2189515
" Đường Trưng Nữ Vương, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng"," 14,5 tỷ ", 112 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"6,35m","18,5m",1,16.0590007,108.2212969
" Đường 2/9, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 6,95 tỷ ", 66 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,"16,5m",3,,
" Đường Hóa Quê Trung, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 5,4 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,2m",19m,2,16.0432802,108.2197778
" Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 14,5 tỷ ", 116 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"6,7m","17,5m",3,16.044107,108.2060114
" Đường Lê Duy Lương, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng"," 4,48 tỷ ", 104 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,21m,3,16.0224568,108.198476
" Đường Phan Châu Trinh, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng", 18 tỷ , 142 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,28m,6,16.0693719,108.2204069
" Lê Thị Hồng Gấm Đường Lê Thị Hồng Gấm, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 7,6 tỷ ", 78 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,75m","14,5m",3,16.0347762,108.217907
" Đuờng Hoàng Tích Trí, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 4,4 tỷ ", 56 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,14m,2,16.0898488,108.2170467
" Đường Phan Trọng Tuệ, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 6,2 tỷ ", 70 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,14m,4,,
" Đường Lê Thị Hồng Gấm, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 7,6 tỷ ", 80 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,75m","14,5m",3,16.0347762,108.217907
" Đường Chính Hữu, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng"," 11,5 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,3m",17m,3,16.0632776,108.2398685
" Đường An Thượng 24, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 11,8 tỷ ", 105 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,15m,7m,2,16.0522316,108.2404204
" Đường Tôn Thất Tùng, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 8,2 tỷ ", 115 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"5,05m",23m,2,16.0579292,108.2114082
" Đường Tiên Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng"," 7,3 tỷ ", 85 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,17m,3,16.0366455,108.2211218
" Đường Bế Văn Đàn, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 5,6 tỷ ", 83 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,"16,6m",2,16.0649797,108.198504
" Đường Phần Lăng 18, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 4,4 tỷ ", 85 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,17m,1,16.053606,108.1890637
" Đường Châu Thượng Văn, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 7,5 tỷ ", 126 m2,_,Nhà mặt tiền,---,"5,6m",21m,2,16.0428807,108.2199683
" Đường Nguyễn Khánh Toàn, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 6,35 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",20m,1,16.0365349,108.2146884
" Đường Trương Thi 1, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 10,8 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,6,,
" Đường Điện Biên Phủ, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 9,7 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,6,16.0658351,108.1905312
" Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng"," 16,3 tỷ ", 106 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"6,2m",17m,6,16.0572491,108.2429078
" Đường Lý Triện, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 10,9 tỷ ", 105 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,21m,5,,
" Đường An Hải 12, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 3,8 tỷ ", 55 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,13m,3,16.0855438,108.2348265
" Đường Nguyễn Đức Cảnh, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 5,2 tỷ ", 60 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",13m,4,16.0892153,108.218426
" Đường Lê Thạch, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 4,28 tỷ ", 94 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",21m,2,16.0549152,108.1724385
" Đường Nguyễn Phẩm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng", 5 tỷ , 85 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,17m,2,16.0379106,108.2149809
" Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 13,6 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,3,16.0438995,108.2150564
" Đường Vũ Quỳnh, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"," 4,2 tỷ ", 75 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,15m,1,16.0759048,108.1762589
" Đường Nguyễn Nho Túy, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng", 3 tỷ , 75 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,15m,2,16.0209382,108.2085527
" Đường Hàn Mạc Tử, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng"," 4,8 tỷ ", 64 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"3,8m",17m,3,16.0861896,108.2164521
" Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 6,5 tỷ ", 83 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,"16,5m",3,16.0416286,108.2175304
" Đường Nhất Chi Mai, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng"," 4,85 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,2,16.0076299,108.1991312
" Đường Man Thiện, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng", 9 tỷ , 96 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,"19,5m",3,,
" Đường Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 4,25 tỷ ", 85 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,17m,1,16.0536091,108.20467
" Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 11,7 tỷ ", 184 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,8m,"23,5m",2,16.044107,108.2060114
" Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 2,7 tỷ ", 99 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,25m,1,16.0438995,108.2150564
" Đường 2/9, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng"," 3,33 tỷ ", 65 m2,_,Nhà trong hẻm,---,4m,17m,1,,
" Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 3,1 tỷ ", 66 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"3,6m",18m,2,16.0438995,108.2150564
" Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"," 3,65 tỷ ", 52 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,10m,3,16.0562861,108.217152
" Đường Lê Hồng Phong, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng"," 6,7 tỷ ", 80 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,2m",19m,2,16.0637684,108.2239479
" Đường Lê Đình Lý, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng"," 3,55 tỷ ", 50 m2,_,Nhà trong hẻm,---,"4,5m",11m,1,16.0557495,108.2097934
" Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng"," 3,33 tỷ ", 90 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,7m",18m,1,16.0562861,108.217152
" Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu, Đà Nẵng"," 4,5 tỷ ", 58 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,"14,5m",3,16.0493796,108.2207225
" Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 5,9 tỷ ", 133 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,23m,3,16.044107,108.2060114
" Đường Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng"," 3,9 tỷ ", 53 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"3,5m",15m,4,16.0536091,108.20467
" Đường Hà Khê, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng"," 3,9 tỷ ", 70 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"5,5m",14m,3,16.072308,108.1891832
" Đường Thanh Lương 21, Phường Hòa Xuân, Quận Cẩm Lệ, Đà Nẵng"," 4,85 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,20m,3,16.0148532,108.2214454
" Đường Nguyễn Khang, Phường An Khê, Quận Thanh Khê, Đà Nẵng"," 7,2 tỷ ", 85 m2,Tây Nam,Nhà mặt tiền,---,5m,---,4,16.0569886,108.1858049
" Đường Trần Huy Liệu, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng"," 4,95 tỷ ", 68 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,68m,---,3,16.0203761,108.204959
" Đường Hà Huy Tập, Phường An Khê, Quận Thanh Khê, Đà Nẵng", 11 tỷ , 75 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,3,16.0589472,108.1853248
" Đường Nguyễn Huy Tưởng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 4,5 tỷ ", 82 m2,Đông,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,1,16.0515707,108.1690183
" Đường Gò Nãy 3, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 5,7 tỷ ", 85 m2,Tây Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,3,,
" Đường Mẹ Nhu, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng"," 5,99 tỷ ", 100 m2,Đông Nam,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,3,16.0664386,108.1810166
" Đường Ngô Thế Lân, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng"," 5,2 tỷ ", 125 m2,Đông,Nhà mặt tiền,---,5m,---,2,16.0502745,108.1749775
" Đường Tiểu La, Phường Hòa Cường, Quận Hải Châu, Đà Nẵng"," 5,59 tỷ ", 70 m2,Đông,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,4,16.0438995,108.2150564
" Đường Trần Cao Vân, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng"," 3,35 tỷ ", 54 m2,Đông Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",---,2,,
" Đường Hoàng Diệu, Phường Nam Dương, Quận Hải Châu, Đà Nẵng"," 4,5 tỷ ", 70 m2,Tây Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,3,16.0604012,108.2170183
" Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng"," 2,5 tỷ ", 48 m2,Đông Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,2,16.0688455,108.1813358
" Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 3,6 tỷ ", 68 m2,Đông Bắc,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,---,2,16.0434474,108.2173735
" Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 4,5 tỷ ", 50 m2,Đông Nam,Nhà trong hẻm,---,5m,---,4,16.042319,108.2140318
" Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng"," 4,55 tỷ ", 60 m2,_,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,15m,3,16.0438995,108.2150564
" Đường Trần Hưng Đạo, Phường An Hải Tây, Quận Sơn Trà, Đà Nẵng", 53 tỷ , 400 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,30m,---,3,16.0648232,108.2299077
" Đường Nguyễn Văn Linh, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng", 29 tỷ , 350 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,10m,---,2,,
" Đường Hoàng Thị Loan, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 5,9 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,3,16.0687479,108.1683392
" Đường Kinh Dương Vương, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 6,5 tỷ ", 90 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,1,16.0805751,108.1606037
" Đường Tôn Đức Thắng, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng"," 7,5 tỷ ", 150 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,6m,---,2,16.0596637,108.1753966
" Đường Nguyễn Phước Nguyên, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng"," 4,7 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,6m,---,2,16.0599586,108.1831612
" Đường Phan Tứ, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng"," 8,8 tỷ ", 101 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,4,16.0465115,108.2443396
" Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng"," 13,5 tỷ ", 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,---,6,16.068177,108.2392192
" Đường Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng", 13 tỷ , 100 m2,_,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,6m,---,4,16.068177,108.2392192
